idx	fname	t	tier1	tier2	tier3	n_speakers
1	25.11.2022_11.11.csv	1481	1	0	0	1
1	25.11.2022_11.11.csv	1482	1	0	0	1
1	25.11.2022_11.11.csv	1483	1	0	0	1
1	25.11.2022_11.11.csv	1484	1	0	0	1
1	25.11.2022_11.11.csv	1485	1	0	0	1
1	25.11.2022_11.11.csv	1486	1	0	0	1
1	25.11.2022_11.11.csv	1487	1	0	0	1
1	25.11.2022_11.11.csv	1488	1	0	0	1
1	25.11.2022_11.11.csv	1489	1	0	0	1
1	25.11.2022_11.11.csv	1490	1	1	0	2
1	25.11.2022_11.11.csv	1491	0	1	0	1
1	25.11.2022_11.11.csv	1492	0	1	0	1
1	25.11.2022_11.11.csv	1493	0	1	0	1
1	25.11.2022_11.11.csv	1494	0	1	0	1
1	25.11.2022_11.11.csv	1495	0	1	0	1
1	25.11.2022_11.11.csv	1496	0	1	0	1
1	25.11.2022_11.11.csv	1497	0	1	0	1
1	25.11.2022_11.11.csv	1498	0	1	0	1
1	25.11.2022_11.11.csv	1499	0	1	0	1
1	25.11.2022_11.11.csv	1500	0	1	0	1
1	25.11.2022_11.11.csv	1501	0	1	0	1
1	25.11.2022_11.11.csv	1502	0	1	0	1
1	25.11.2022_11.11.csv	1503	0	1	0	1
1	25.11.2022_11.11.csv	1504	0	1	0	1
1	25.11.2022_11.11.csv	1505	0	1	0	1
1	25.11.2022_11.11.csv	1506	0	1	0	1
1	25.11.2022_11.11.csv	1507	0	1	0	1
1	25.11.2022_11.11.csv	1508	0	1	0	1
1	25.11.2022_11.11.csv	1509	0	1	0	1
1	25.11.2022_11.11.csv	1510	0	1	0	1
1	25.11.2022_11.11.csv	1511	0	1	0	1
1	25.11.2022_11.11.csv	1512	0	1	0	1
1	25.11.2022_11.11.csv	1513	0	1	0	1
1	25.11.2022_11.11.csv	1514	0	1	0	1
1	25.11.2022_11.11.csv	1515	0	1	0	1
1	25.11.2022_11.11.csv	1516	0	1	0	1
1	25.11.2022_11.11.csv	1517	0	1	0	1
1	25.11.2022_11.11.csv	1518	0	1	0	1
1	25.11.2022_11.11.csv	1519	0	1	0	1
1	25.11.2022_11.11.csv	1520	0	1	0	1
1	25.11.2022_11.11.csv	1521	0	1	0	1
1	25.11.2022_11.11.csv	1522	0	1	0	1
1	25.11.2022_11.11.csv	1523	0	1	0	1
1	25.11.2022_11.11.csv	1524	0	1	0	1
1	25.11.2022_11.11.csv	1525	0	1	0	1
1	25.11.2022_11.11.csv	1526	0	1	0	1
1	25.11.2022_11.11.csv	1527	0	1	0	1
1	25.11.2022_11.11.csv	1528	0	1	0	1
1	25.11.2022_11.11.csv	1529	0	1	0	1
1	25.11.2022_11.11.csv	1530	0	1	0	1
1	25.11.2022_11.11.csv	1531	0	1	0	1
1	25.11.2022_11.11.csv	1532	0	1	0	1
1	25.11.2022_11.11.csv	1533	0	1	0	1
1	25.11.2022_11.11.csv	1534	0	1	0	1
1	25.11.2022_11.11.csv	1535	0	1	0	1
1	25.11.2022_11.11.csv	1536	0	1	0	1
1	25.11.2022_11.11.csv	1537	0	1	0	1
1	25.11.2022_11.11.csv	1538	0	1	0	1
1	25.11.2022_11.11.csv	1539	0	1	0	1
1	25.11.2022_11.11.csv	1540	0	1	1	2
1	25.11.2022_11.11.csv	1541	0	0	1	1
1	25.11.2022_11.11.csv	1542	0	0	1	1
1	25.11.2022_11.11.csv	1543	0	0	1	1
1	25.11.2022_11.11.csv	1544	0	0	1	1
1	25.11.2022_11.11.csv	1545	0	0	1	1
1	25.11.2022_11.11.csv	1546	0	0	1	1
1	25.11.2022_11.11.csv	1547	0	0	1	1
1	25.11.2022_11.11.csv	1548	0	0	1	1
1	25.11.2022_11.11.csv	1549	0	0	1	1
1	25.11.2022_11.11.csv	1550	0	0	1	1
1	25.11.2022_11.11.csv	1551	0	0	1	1
1	25.11.2022_11.11.csv	1552	0	0	1	1
1	25.11.2022_11.11.csv	1553	0	0	1	1
1	25.11.2022_11.11.csv	1554	0	0	1	1
1	25.11.2022_11.11.csv	1555	0	0	1	1
1	25.11.2022_11.11.csv	1556	0	0	1	1
1	25.11.2022_11.11.csv	1557	0	0	1	1
1	25.11.2022_11.11.csv	1558	0	0	1	1
1	25.11.2022_11.11.csv	1559	0	0	1	1
1	25.11.2022_11.11.csv	1560	0	0	1	1
1	25.11.2022_11.11.csv	1561	0	0	1	1
1	25.11.2022_11.11.csv	1562	0	0	1	1
1	25.11.2022_11.11.csv	1563	0	0	1	1
1	25.11.2022_11.11.csv	1564	0	0	1	1
1	25.11.2022_11.11.csv	1565	0	0	1	1
1	25.11.2022_11.11.csv	1566	0	0	1	1
1	25.11.2022_11.11.csv	1567	0	0	1	1
1	25.11.2022_11.11.csv	1568	0	0	1	1
1	25.11.2022_11.11.csv	1569	0	0	1	1
1	25.11.2022_11.11.csv	1570	0	0	1	1
1	25.11.2022_11.11.csv	1571	0	0	1	1
1	25.11.2022_11.11.csv	1572	0	0	1	1
1	25.11.2022_11.11.csv	1573	0	0	1	1
1	25.11.2022_11.11.csv	1574	0	0	1	1
1	25.11.2022_11.11.csv	1575	0	0	1	1
1	25.11.2022_11.11.csv	1576	0	0	1	1
1	25.11.2022_11.11.csv	1577	0	0	1	1
1	25.11.2022_11.11.csv	1578	0	0	1	1
1	25.11.2022_11.11.csv	1579	0	0	1	1
1	25.11.2022_11.11.csv	1580	0	0	1	1
1	25.11.2022_11.11.csv	1581	0	0	1	1
1	25.11.2022_11.11.csv	1582	0	0	1	1
1	25.11.2022_11.11.csv	1583	0	0	1	1
1	25.11.2022_11.11.csv	1584	0	0	1	1
1	25.11.2022_11.11.csv	1585	0	0	1	1
1	25.11.2022_11.11.csv	1586	0	0	1	1
1	25.11.2022_11.11.csv	1587	0	0	1	1
1	25.11.2022_11.11.csv	1588	0	0	1	1
1	25.11.2022_11.11.csv	1589	0	0	1	1
1	25.11.2022_11.11.csv	1590	0	0	1	1
1	25.11.2022_11.11.csv	1591	0	0	1	1
1	25.11.2022_11.11.csv	1592	0	0	1	1
1	25.11.2022_11.11.csv	1593	0	0	1	1
1	25.11.2022_11.11.csv	1594	0	0	1	1
1	25.11.2022_11.11.csv	1595	0	0	1	1
1	25.11.2022_11.11.csv	1596	0	0	1	1
1	25.11.2022_11.11.csv	1597	0	0	1	1
1	25.11.2022_11.11.csv	1598	0	0	1	1
1	25.11.2022_11.11.csv	1599	0	0	1	1
1	25.11.2022_11.11.csv	1600	0	0	1	1
1	25.11.2022_11.11.csv	1601	0	0	1	1
1	25.11.2022_11.11.csv	1602	0	0	1	1
1	25.11.2022_11.11.csv	1603	0	0	1	1
1	25.11.2022_11.11.csv	1604	0	0	1	1
1	25.11.2022_11.11.csv	1605	0	0	1	1
1	25.11.2022_11.11.csv	1606	0	0	1	1
1	25.11.2022_11.11.csv	1607	0	0	1	1
1	25.11.2022_11.11.csv	1608	0	0	1	1
1	25.11.2022_11.11.csv	1609	0	0	1	1
1	25.11.2022_11.11.csv	1610	0	0	1	1
1	25.11.2022_11.11.csv	1611	0	0	0	0
1	25.11.2022_11.11.csv	1612	0	0	0	0
1	25.11.2022_11.11.csv	1613	0	0	0	0
1	25.11.2022_11.11.csv	1614	0	0	0	0
1	25.11.2022_11.11.csv	1615	0	0	0	0
1	25.11.2022_11.11.csv	1616	0	0	0	0
1	25.11.2022_11.11.csv	1617	0	0	0	0
1	25.11.2022_11.11.csv	1618	0	0	0	0
1	25.11.2022_11.11.csv	1619	0	0	0	0
1	25.11.2022_11.11.csv	1620	0	0	0	0
1	25.11.2022_11.11.csv	1621	0	0	0	0
1	25.11.2022_11.11.csv	1622	0	0	0	0
1	25.11.2022_11.11.csv	1623	0	0	0	0
1	25.11.2022_11.11.csv	1624	0	0	0	0
1	25.11.2022_11.11.csv	1625	0	0	0	0
1	25.11.2022_11.11.csv	1626	0	0	0	0
1	25.11.2022_11.11.csv	1627	0	0	0	0
1	25.11.2022_11.11.csv	1628	0	0	0	0
1	25.11.2022_11.11.csv	1629	0	0	0	0
1	25.11.2022_11.11.csv	1630	0	0	0	0
1	25.11.2022_11.11.csv	1631	0	0	0	0
1	25.11.2022_11.11.csv	1632	0	0	0	0
1	25.11.2022_11.11.csv	1633	0	0	0	0
1	25.11.2022_11.11.csv	1634	0	0	0	0
1	25.11.2022_11.11.csv	1635	0	0	0	0
1	25.11.2022_11.11.csv	1636	0	0	0	0
1	25.11.2022_11.11.csv	1637	0	0	0	0
1	25.11.2022_11.11.csv	1638	0	0	0	0
1	25.11.2022_11.11.csv	1639	0	0	0	0
1	25.11.2022_11.11.csv	1640	0	0	0	0
1	25.11.2022_11.11.csv	1641	0	0	0	0
1	25.11.2022_11.11.csv	1642	0	0	0	0
1	25.11.2022_11.11.csv	1643	0	0	0	0
1	25.11.2022_11.11.csv	1644	0	0	0	0
1	25.11.2022_11.11.csv	1645	0	0	0	0
1	25.11.2022_11.11.csv	1646	0	0	0	0
1	25.11.2022_11.11.csv	1647	0	0	0	0
1	25.11.2022_11.11.csv	1648	0	0	0	0
1	25.11.2022_11.11.csv	1649	0	0	0	0
1	25.11.2022_11.11.csv	1650	0	0	0	0
1	25.11.2022_11.11.csv	1651	0	0	0	0
1	25.11.2022_11.11.csv	1652	0	0	0	0
1	25.11.2022_11.11.csv	1653	0	0	0	0
1	25.11.2022_11.11.csv	1654	0	0	0	0
1	25.11.2022_11.11.csv	1655	0	0	0	0
1	25.11.2022_11.11.csv	1656	0	0	0	0
1	25.11.2022_11.11.csv	1657	0	0	0	0
1	25.11.2022_11.11.csv	1658	0	0	0	0
1	25.11.2022_11.11.csv	1659	0	0	0	0
1	25.11.2022_11.11.csv	1660	0	0	0	0
1	25.11.2022_11.11.csv	1661	0	0	0	0
1	25.11.2022_11.11.csv	1662	0	0	0	0
1	25.11.2022_11.11.csv	1663	0	0	0	0
1	25.11.2022_11.11.csv	1664	0	0	0	0
1	25.11.2022_11.11.csv	1665	0	0	0	0
1	25.11.2022_11.11.csv	1666	0	0	0	0
1	25.11.2022_11.11.csv	1667	0	0	0	0
1	25.11.2022_11.11.csv	1668	0	0	0	0
1	25.11.2022_11.11.csv	1669	0	0	0	0
1	25.11.2022_11.11.csv	1670	1	0	0	1
1	25.11.2022_11.11.csv	1671	1	0	0	1
1	25.11.2022_11.11.csv	1672	1	0	0	1
1	25.11.2022_11.11.csv	1673	1	0	0	1
1	25.11.2022_11.11.csv	1674	1	0	0	1
1	25.11.2022_11.11.csv	1675	1	0	0	1
1	25.11.2022_11.11.csv	1676	1	0	0	1
1	25.11.2022_11.11.csv	1677	1	0	0	1
1	25.11.2022_11.11.csv	1678	1	0	0	1
1	25.11.2022_11.11.csv	1679	1	0	0	1
1	25.11.2022_11.11.csv	1680	1	0	0	1
1	25.11.2022_11.11.csv	1681	1	0	0	1
1	25.11.2022_11.11.csv	1682	1	0	0	1
1	25.11.2022_11.11.csv	1683	1	0	0	1
1	25.11.2022_11.11.csv	1684	1	0	0	1
1	25.11.2022_11.11.csv	1685	1	0	0	1
1	25.11.2022_11.11.csv	1686	1	0	0	1
1	25.11.2022_11.11.csv	1687	1	0	0	1
1	25.11.2022_11.11.csv	1688	1	0	0	1
1	25.11.2022_11.11.csv	1689	1	0	0	1
1	25.11.2022_11.11.csv	1690	1	0	0	1
1	25.11.2022_11.11.csv	1691	1	0	0	1
1	25.11.2022_11.11.csv	1692	1	0	0	1
1	25.11.2022_11.11.csv	1693	1	0	0	1
1	25.11.2022_11.11.csv	1694	1	0	0	1
1	25.11.2022_11.11.csv	1695	1	0	0	1
1	25.11.2022_11.11.csv	1696	1	0	0	1
1	25.11.2022_11.11.csv	1697	1	0	0	1
1	25.11.2022_11.11.csv	1698	1	0	0	1
1	25.11.2022_11.11.csv	1699	1	0	0	1
1	25.11.2022_11.11.csv	1700	1	0	0	1
1	25.11.2022_11.11.csv	1701	1	0	0	1
1	25.11.2022_11.11.csv	1702	1	0	0	1
1	25.11.2022_11.11.csv	1703	1	0	0	1
1	25.11.2022_11.11.csv	1704	1	0	0	1
1	25.11.2022_11.11.csv	1705	1	0	0	1
1	25.11.2022_11.11.csv	1706	1	0	0	1
1	25.11.2022_11.11.csv	1707	1	0	0	1
1	25.11.2022_11.11.csv	1708	1	0	0	1
1	25.11.2022_11.11.csv	1709	1	0	0	1
1	25.11.2022_11.11.csv	1710	1	0	0	1
1	25.11.2022_11.11.csv	1711	1	0	0	1
1	25.11.2022_11.11.csv	1712	1	0	0	1
1	25.11.2022_11.11.csv	1713	1	0	0	1
1	25.11.2022_11.11.csv	1714	1	0	0	1
1	25.11.2022_11.11.csv	1715	1	0	0	1
1	25.11.2022_11.11.csv	1716	1	0	0	1
1	25.11.2022_11.11.csv	1717	1	0	0	1
1	25.11.2022_11.11.csv	1718	1	0	0	1
1	25.11.2022_11.11.csv	1719	1	0	0	1
1	25.11.2022_11.11.csv	1720	1	0	0	1
1	25.11.2022_11.11.csv	1721	1	0	0	1
1	25.11.2022_11.11.csv	1722	1	0	0	1
1	25.11.2022_11.11.csv	1723	1	0	0	1
1	25.11.2022_11.11.csv	1724	1	0	0	1
1	25.11.2022_11.11.csv	1725	1	0	0	1
1	25.11.2022_11.11.csv	1726	1	0	0	1
1	25.11.2022_11.11.csv	1727	1	0	0	1
1	25.11.2022_11.11.csv	1728	1	0	0	1
1	25.11.2022_11.11.csv	1729	1	0	0	1
1	25.11.2022_11.11.csv	1730	1	0	0	1
1	25.11.2022_11.11.csv	1731	1	0	0	1
1	25.11.2022_11.11.csv	1732	1	0	0	1
1	25.11.2022_11.11.csv	1733	1	0	0	1
1	25.11.2022_11.11.csv	1734	1	0	0	1
1	25.11.2022_11.11.csv	1735	1	0	0	1
1	25.11.2022_11.11.csv	1736	1	0	0	1
1	25.11.2022_11.11.csv	1737	1	0	0	1
1	25.11.2022_11.11.csv	1738	1	0	0	1
1	25.11.2022_11.11.csv	1739	1	0	0	1
1	25.11.2022_11.11.csv	1740	1	0	0	1
1	25.11.2022_11.11.csv	1741	0	0	0	0
1	25.11.2022_11.11.csv	1742	0	0	0	0
1	25.11.2022_11.11.csv	1743	0	0	0	0
1	25.11.2022_11.11.csv	1744	0	0	0	0
1	25.11.2022_11.11.csv	1745	0	0	0	0
1	25.11.2022_11.11.csv	1746	0	0	0	0
1	25.11.2022_11.11.csv	1747	0	0	0	0
1	25.11.2022_11.11.csv	1748	0	0	0	0
1	25.11.2022_11.11.csv	1749	0	0	0	0
1	25.11.2022_11.11.csv	1750	0	0	0	0
1	25.11.2022_11.11.csv	1751	0	0	0	0
1	25.11.2022_11.11.csv	1752	0	0	0	0
1	25.11.2022_11.11.csv	1753	0	0	0	0
1	25.11.2022_11.11.csv	1754	0	0	0	0
1	25.11.2022_11.11.csv	1755	0	0	0	0
1	25.11.2022_11.11.csv	1756	0	0	0	0
1	25.11.2022_11.11.csv	1757	0	0	0	0
1	25.11.2022_11.11.csv	1758	0	0	0	0
1	25.11.2022_11.11.csv	1759	0	0	0	0
1	25.11.2022_11.11.csv	1760	1	0	0	1
1	25.11.2022_11.11.csv	1761	1	0	0	1
1	25.11.2022_11.11.csv	1762	1	0	0	1
1	25.11.2022_11.11.csv	1763	1	0	0	1
1	25.11.2022_11.11.csv	1764	1	0	0	1
1	25.11.2022_11.11.csv	1765	1	0	0	1
1	25.11.2022_11.11.csv	1766	1	0	0	1
1	25.11.2022_11.11.csv	1767	1	0	0	1
1	25.11.2022_11.11.csv	1768	1	0	0	1
1	25.11.2022_11.11.csv	1769	1	0	0	1
1	25.11.2022_11.11.csv	1770	1	0	0	1
1	25.11.2022_11.11.csv	1771	1	0	0	1
1	25.11.2022_11.11.csv	1772	1	0	0	1
1	25.11.2022_11.11.csv	1773	1	0	0	1
1	25.11.2022_11.11.csv	1774	1	0	0	1
1	25.11.2022_11.11.csv	1775	1	0	0	1
1	25.11.2022_11.11.csv	1776	1	0	0	1
1	25.11.2022_11.11.csv	1777	1	0	0	1
1	25.11.2022_11.11.csv	1778	1	0	0	1
1	25.11.2022_11.11.csv	1779	1	0	0	1
1	25.11.2022_11.11.csv	1780	1	0	0	1
1	25.11.2022_11.11.csv	1781	0	0	0	0
1	25.11.2022_11.11.csv	1782	0	0	0	0
1	25.11.2022_11.11.csv	1783	0	0	0	0
1	25.11.2022_11.11.csv	1784	0	0	0	0
1	25.11.2022_11.11.csv	1785	0	0	0	0
1	25.11.2022_11.11.csv	1786	0	0	0	0
1	25.11.2022_11.11.csv	1787	0	0	0	0
1	25.11.2022_11.11.csv	1788	0	0	0	0
1	25.11.2022_11.11.csv	1789	0	0	0	0
1	25.11.2022_11.11.csv	1790	0	0	0	0
1	25.11.2022_11.11.csv	1791	0	0	0	0
1	25.11.2022_11.11.csv	1792	0	0	0	0
1	25.11.2022_11.11.csv	1793	0	0	0	0
1	25.11.2022_11.11.csv	1794	0	0	0	0
1	25.11.2022_11.11.csv	1795	0	0	0	0
1	25.11.2022_11.11.csv	1796	0	0	0	0
1	25.11.2022_11.11.csv	1797	0	0	0	0
1	25.11.2022_11.11.csv	1798	0	0	0	0
1	25.11.2022_11.11.csv	1799	0	0	0	0
1	25.11.2022_11.11.csv	1800	0	0	0	0
1	25.11.2022_11.11.csv	1801	0	0	0	0
1	25.11.2022_11.11.csv	1802	0	0	0	0
1	25.11.2022_11.11.csv	1803	0	0	0	0
1	25.11.2022_11.11.csv	1804	0	0	0	0
1	25.11.2022_11.11.csv	1805	0	0	0	0
1	25.11.2022_11.11.csv	1806	0	0	0	0
1	25.11.2022_11.11.csv	1807	0	0	0	0
1	25.11.2022_11.11.csv	1808	0	0	0	0
1	25.11.2022_11.11.csv	1809	0	0	0	0
1	25.11.2022_11.11.csv	1810	0	0	0	0
1	25.11.2022_11.11.csv	1811	0	0	0	0
1	25.11.2022_11.11.csv	1812	0	0	0	0
1	25.11.2022_11.11.csv	1813	0	0	0	0
1	25.11.2022_11.11.csv	1814	0	0	0	0
1	25.11.2022_11.11.csv	1815	0	0	0	0
1	25.11.2022_11.11.csv	1816	0	0	0	0
1	25.11.2022_11.11.csv	1817	0	0	0	0
1	25.11.2022_11.11.csv	1818	0	0	0	0
1	25.11.2022_11.11.csv	1819	0	0	0	0
1	25.11.2022_11.11.csv	1820	0	0	0	0
1	25.11.2022_11.11.csv	1821	0	0	0	0
1	25.11.2022_11.11.csv	1822	0	0	0	0
1	25.11.2022_11.11.csv	1823	0	0	0	0
1	25.11.2022_11.11.csv	1824	0	0	0	0
1	25.11.2022_11.11.csv	1825	0	0	0	0
1	25.11.2022_11.11.csv	1826	0	0	0	0
1	25.11.2022_11.11.csv	1827	0	0	0	0
1	25.11.2022_11.11.csv	1828	0	0	0	0
1	25.11.2022_11.11.csv	1829	0	0	0	0
1	25.11.2022_11.11.csv	1830	0	0	0	0
1	25.11.2022_11.11.csv	1831	0	0	0	0
1	25.11.2022_11.11.csv	1832	0	0	0	0
1	25.11.2022_11.11.csv	1833	0	0	0	0
1	25.11.2022_11.11.csv	1834	0	0	0	0
1	25.11.2022_11.11.csv	1835	0	0	0	0
1	25.11.2022_11.11.csv	1836	0	0	0	0
1	25.11.2022_11.11.csv	1837	0	0	0	0
1	25.11.2022_11.11.csv	1838	0	0	0	0
1	25.11.2022_11.11.csv	1839	0	0	0	0
1	25.11.2022_11.11.csv	1840	0	0	0	0
1	25.11.2022_11.11.csv	1841	0	0	0	0
1	25.11.2022_11.11.csv	1842	0	0	0	0
1	25.11.2022_11.11.csv	1843	0	0	0	0
1	25.11.2022_11.11.csv	1844	0	0	0	0
1	25.11.2022_11.11.csv	1845	0	0	0	0
1	25.11.2022_11.11.csv	1846	0	0	0	0
1	25.11.2022_11.11.csv	1847	0	0	0	0
1	25.11.2022_11.11.csv	1848	0	0	0	0
1	25.11.2022_11.11.csv	1849	0	0	0	0
1	25.11.2022_11.11.csv	1850	0	0	0	0
1	25.11.2022_11.11.csv	1851	0	0	0	0
1	25.11.2022_11.11.csv	1852	0	0	0	0
1	25.11.2022_11.11.csv	1853	0	0	0	0
1	25.11.2022_11.11.csv	1854	0	0	0	0
1	25.11.2022_11.11.csv	1855	0	0	0	0
1	25.11.2022_11.11.csv	1856	0	0	0	0
1	25.11.2022_11.11.csv	1857	0	0	0	0
1	25.11.2022_11.11.csv	1858	0	0	0	0
1	25.11.2022_11.11.csv	1859	0	0	0	0
1	25.11.2022_11.11.csv	1860	0	0	0	0
1	25.11.2022_11.11.csv	1861	0	0	0	0
1	25.11.2022_11.11.csv	1862	0	0	0	0
1	25.11.2022_11.11.csv	1863	0	0	0	0
1	25.11.2022_11.11.csv	1864	0	0	0	0
1	25.11.2022_11.11.csv	1865	0	0	0	0
1	25.11.2022_11.11.csv	1866	0	0	0	0
1	25.11.2022_11.11.csv	1867	0	0	0	0
1	25.11.2022_11.11.csv	1868	0	0	0	0
1	25.11.2022_11.11.csv	1869	0	0	0	0
1	25.11.2022_11.11.csv	1870	0	0	0	0
1	25.11.2022_11.11.csv	1871	0	0	0	0
1	25.11.2022_11.11.csv	1872	0	0	0	0
1	25.11.2022_11.11.csv	1873	0	0	0	0
1	25.11.2022_11.11.csv	1874	0	0	0	0
1	25.11.2022_11.11.csv	1875	0	0	0	0
1	25.11.2022_11.11.csv	1876	0	0	0	0
1	25.11.2022_11.11.csv	1877	0	0	0	0
1	25.11.2022_11.11.csv	1878	0	0	0	0
1	25.11.2022_11.11.csv	1879	0	0	0	0
1	25.11.2022_11.11.csv	1880	0	0	0	0
1	25.11.2022_11.11.csv	1881	0	0	0	0
1	25.11.2022_11.11.csv	1882	0	0	0	0
1	25.11.2022_11.11.csv	1883	0	0	0	0
1	25.11.2022_11.11.csv	1884	0	0	0	0
1	25.11.2022_11.11.csv	1885	0	0	0	0
1	25.11.2022_11.11.csv	1886	0	0	0	0
1	25.11.2022_11.11.csv	1887	0	0	0	0
1	25.11.2022_11.11.csv	1888	0	0	0	0
1	25.11.2022_11.11.csv	1889	0	0	0	0
1	25.11.2022_11.11.csv	1890	0	0	0	0
1	25.11.2022_11.11.csv	1891	0	0	0	0
1	25.11.2022_11.11.csv	1892	0	0	0	0
1	25.11.2022_11.11.csv	1893	0	0	0	0
1	25.11.2022_11.11.csv	1894	0	0	0	0
1	25.11.2022_11.11.csv	1895	0	0	0	0
1	25.11.2022_11.11.csv	1896	0	0	0	0
1	25.11.2022_11.11.csv	1897	0	0	0	0
1	25.11.2022_11.11.csv	1898	0	0	0	0
1	25.11.2022_11.11.csv	1899	0	0	0	0
1	25.11.2022_11.11.csv	1900	0	0	0	0
1	25.11.2022_11.11.csv	1901	0	0	0	0
1	25.11.2022_11.11.csv	1902	0	0	0	0
1	25.11.2022_11.11.csv	1903	0	0	0	0
1	25.11.2022_11.11.csv	1904	0	0	0	0
1	25.11.2022_11.11.csv	1905	0	0	0	0
1	25.11.2022_11.11.csv	1906	0	0	0	0
1	25.11.2022_11.11.csv	1907	0	0	0	0
1	25.11.2022_11.11.csv	1908	0	0	0	0
1	25.11.2022_11.11.csv	1909	0	0	0	0
1	25.11.2022_11.11.csv	1910	0	0	0	0
1	25.11.2022_11.11.csv	1911	0	0	0	0
1	25.11.2022_11.11.csv	1912	0	0	0	0
1	25.11.2022_11.11.csv	1913	0	0	0	0
1	25.11.2022_11.11.csv	1914	0	0	0	0
1	25.11.2022_11.11.csv	1915	0	0	0	0
1	25.11.2022_11.11.csv	1916	0	0	0	0
1	25.11.2022_11.11.csv	1917	0	0	0	0
1	25.11.2022_11.11.csv	1918	0	0	0	0
1	25.11.2022_11.11.csv	1919	0	0	0	0
1	25.11.2022_11.11.csv	1920	0	0	0	0
1	25.11.2022_11.11.csv	1921	0	0	0	0
1	25.11.2022_11.11.csv	1922	0	0	0	0
1	25.11.2022_11.11.csv	1923	0	0	0	0
1	25.11.2022_11.11.csv	1924	0	0	0	0
1	25.11.2022_11.11.csv	1925	0	0	0	0
1	25.11.2022_11.11.csv	1926	0	0	0	0
1	25.11.2022_11.11.csv	1927	0	0	0	0
1	25.11.2022_11.11.csv	1928	0	0	0	0
1	25.11.2022_11.11.csv	1929	0	0	0	0
1	25.11.2022_11.11.csv	1930	0	0	0	0
1	25.11.2022_11.11.csv	1931	0	0	0	0
1	25.11.2022_11.11.csv	1932	0	0	0	0
1	25.11.2022_11.11.csv	1933	0	0	0	0
1	25.11.2022_11.11.csv	1934	0	0	0	0
1	25.11.2022_11.11.csv	1935	0	0	0	0
1	25.11.2022_11.11.csv	1936	0	0	0	0
1	25.11.2022_11.11.csv	1937	0	0	0	0
1	25.11.2022_11.11.csv	1938	0	0	0	0
1	25.11.2022_11.11.csv	1939	0	0	0	0
1	25.11.2022_11.11.csv	1940	0	0	0	0
1	25.11.2022_11.11.csv	1941	0	0	0	0
1	25.11.2022_11.11.csv	1942	0	0	0	0
1	25.11.2022_11.11.csv	1943	0	0	0	0
1	25.11.2022_11.11.csv	1944	0	0	0	0
1	25.11.2022_11.11.csv	1945	0	0	0	0
1	25.11.2022_11.11.csv	1946	0	0	0	0
1	25.11.2022_11.11.csv	1947	0	0	0	0
1	25.11.2022_11.11.csv	1948	0	0	0	0
1	25.11.2022_11.11.csv	1949	0	0	0	0
1	25.11.2022_11.11.csv	1950	0	0	0	0
1	25.11.2022_11.11.csv	1951	0	0	0	0
1	25.11.2022_11.11.csv	1952	0	0	0	0
1	25.11.2022_11.11.csv	1953	0	0	0	0
1	25.11.2022_11.11.csv	1954	0	0	0	0
1	25.11.2022_11.11.csv	1955	0	0	0	0
1	25.11.2022_11.11.csv	1956	0	0	0	0
1	25.11.2022_11.11.csv	1957	0	0	0	0
1	25.11.2022_11.11.csv	1958	0	0	0	0
1	25.11.2022_11.11.csv	1959	0	0	0	0
1	25.11.2022_11.11.csv	1960	0	0	0	0
1	25.11.2022_11.11.csv	1961	0	0	0	0
1	25.11.2022_11.11.csv	1962	0	0	0	0
1	25.11.2022_11.11.csv	1963	0	0	0	0
1	25.11.2022_11.11.csv	1964	0	0	0	0
1	25.11.2022_11.11.csv	1965	0	0	0	0
1	25.11.2022_11.11.csv	1966	0	0	0	0
1	25.11.2022_11.11.csv	1967	0	0	0	0
1	25.11.2022_11.11.csv	1968	0	0	0	0
1	25.11.2022_11.11.csv	1969	0	0	0	0
1	25.11.2022_11.11.csv	1970	0	0	0	0
1	25.11.2022_11.11.csv	1971	0	0	0	0
1	25.11.2022_11.11.csv	1972	0	0	0	0
1	25.11.2022_11.11.csv	1973	0	0	0	0
1	25.11.2022_11.11.csv	1974	0	0	0	0
1	25.11.2022_11.11.csv	1975	0	0	0	0
1	25.11.2022_11.11.csv	1976	0	0	0	0
1	25.11.2022_11.11.csv	1977	0	0	0	0
1	25.11.2022_11.11.csv	1978	0	0	0	0
1	25.11.2022_11.11.csv	1979	0	0	0	0
1	25.11.2022_11.11.csv	1980	0	0	0	0
1	25.11.2022_11.11.csv	1981	0	0	0	0
1	25.11.2022_11.11.csv	1982	0	0	0	0
1	25.11.2022_11.11.csv	1983	0	0	0	0
1	25.11.2022_11.11.csv	1984	0	0	0	0
1	25.11.2022_11.11.csv	1985	0	0	0	0
1	25.11.2022_11.11.csv	1986	0	0	0	0
1	25.11.2022_11.11.csv	1987	0	0	0	0
1	25.11.2022_11.11.csv	1988	0	0	0	0
1	25.11.2022_11.11.csv	1989	0	0	0	0
1	25.11.2022_11.11.csv	1990	0	0	0	0
1	25.11.2022_11.11.csv	1991	0	0	0	0
1	25.11.2022_11.11.csv	1992	0	0	0	0
1	25.11.2022_11.11.csv	1993	0	0	0	0
1	25.11.2022_11.11.csv	1994	0	0	0	0
1	25.11.2022_11.11.csv	1995	0	0	0	0
1	25.11.2022_11.11.csv	1996	0	0	0	0
1	25.11.2022_11.11.csv	1997	0	0	0	0
